date,season,team,opponent,moneyLine,projectedRuns
2019-08-05,2019,CIN,LAA,-190,6.22
2019-08-05,2019,STL,LAD,138,3.99
2019-08-05,2019,NYM,MIA,-360,6.26
2019-08-05,2019,NYM,MIA,-180,5.79
2019-08-05,2019,PIT,MIL,137,4.22
2019-08-05,2019,ATL,MIN,-102,5.05
2019-08-05,2019,MIA,NYM,165,3.4
2019-08-05,2019,MIA,NYM,310,1.95
2019-08-05,2019,BAL,NYY,220,3.28
2019-08-05,2019,CHC,OAK,-155,6.38
2019-08-05,2019,ARI,PHI,-105,4.87
2019-08-05,2019,MIL,PIT,-147,5.95
2019-08-05,2019,WSH,SF,122,3.83
2019-08-05,2019,LAD,STL,-148,5.67
2019-08-05,2019,TOR,TB,250,2.29
2019-08-05,2019,CLE,TEX,-160,5.85
2019-08-05,2019,TB,TOR,-290,5.95
2019-08-05,2019,SF,WSH,-132,4.84
2019-08-06,2019,PHI,ARI,118,4.36
2019-08-06,2019,MIN,ATL,-154,6.37
2019-08-06,2019,NYY,BAL,-196,7.28
2019-08-06,2019,KC,BOS,175,4.0
2019-08-06,2019,OAK,CHC,130,4.13
2019-08-06,2019,LAA,CIN,120,4.32
2019-08-06,2019,HOU,COL,-215,5.8
2019-08-06,2019,DET,CWS,-105,4.61
2019-08-06,2019,DET,CWS,-115,5.35
2019-08-06,2019,CWS,DET,-105,4.61
2019-08-06,2019,CWS,DET,105,4.88
2019-08-06,2019,COL,HOU,195,2.88
2019-08-06,2019,BOS,KC,-190,7.21
2019-08-06,2019,CIN,LAA,-130,5.37
2019-08-06,2019,STL,LAD,180,2.86
2019-08-06,2019,NYM,MIA,-255,5.75
2019-08-06,2019,PIT,MIL,135,4.04
2019-08-06,2019,ATL,MIN,144,4.3
2019-08-06,2019,MIA,NYM,225,2.46
2019-08-06,2019,BAL,NYY,178,3.96
2019-08-06,2019,CHC,OAK,-140,5.54
2019-08-06,2019,ARI,PHI,-128,5.33
2019-08-06,2019,MIL,PIT,-145,5.62
2019-08-06,2019,SEA,SD,115,4.42
2019-08-06,2019,SD,SEA,-125,5.28
2019-08-06,2019,WSH,SF,-111,4.47
2019-08-06,2019,LAD,STL,-200,5.33
2019-08-06,2019,TOR,TB,180,3.04
2019-08-06,2019,TB,TOR,-200,5.67
2019-08-06,2019,SF,WSH,101,4.23
2019-08-07,2019,PHI,ARI,128,3.95
2019-08-07,2019,MIN,ATL,105,5.37
2019-08-07,2019,NYY,BAL,-260,6.86
2019-08-07,2019,KC,BOS,-120,5.45
2019-08-07,2019,OAK,CHC,127,4.63
2019-08-07,2019,TEX,CLE,175,3.64
2019-08-07,2019,TEX,CLE,-107,5.17
2019-08-07,2019,HOU,COL,-360,7.04
2019-08-07,2019,DET,CWS,-101,4.52
2019-08-07,2019,CWS,DET,-109,4.69
2019-08-07,2019,COL,HOU,310,2.2
2019-08-07,2019,BOS,KC,120,4.55
2019-08-07,2019,STL,LAD,120,3.86
2019-08-07,2019,NYM,MIA,-195,5.95
2019-08-07,2019,PIT,MIL,120,4.32
2019-08-07,2019,ATL,MIN,-115,5.88
2019-08-07,2019,MIA,NYM,175,3.27
2019-08-07,2019,BAL,NYY,230,2.88
2019-08-07,2019,CHC,OAK,-137,6.07
2019-08-07,2019,ARI,PHI,-142,5.28
2019-08-07,2019,MIL,PIT,-130,5.37
2019-08-07,2019,SEA,SD,140,3.96
2019-08-07,2019,SD,SEA,-150,5.7
2019-08-07,2019,WSH,SF,-111,4.73
2019-08-07,2019,LAD,STL,-130,4.8
2019-08-07,2019,TOR,TB,195,3.05
2019-08-07,2019,CLE,TEX,-190,6.55
2019-08-07,2019,CLE,TEX,-103,5.07
2019-08-07,2019,TB,TOR,-219,6.18
2019-08-07,2019,SF,WSH,101,4.48
2019-08-08,2019,MIA,ATL,185,2.98
2019-08-08,2019,LAA,BOS,220,3.44
2019-08-08,2019,CIN,CHC,115,4.42
2019-08-08,2019,CHC,CIN,-125,5.28
2019-08-08,2019,MIN,CLE,108,4.33
2019-08-08,2019,SD,COL,-105,4.1
2019-08-08,2019,KC,DET,143,3.7
2019-08-08,2019,DET,KC,-153,5.44
2019-08-08,2019,BOS,LAA,-250,7.86
2019-08-08,2019,ATL,MIA,-205,5.71
2019-08-08,2019,CLE,MIN,-118,4.87
2019-08-08,2019,TOR,NYY,175,3.82
2019-08-08,2019,SF,PHI,-104,3.57
2019-08-08,2019,COL,SD,-105,4.1
2019-08-08,2019,PHI,SF,-106,3.6
2019-08-08,2019,NYY,TOR,-190,6.88
2019-08-09,2019,LAD,ARI,-180,4.82
2019-08-09,2019,MIA,ATL,135,3.19
2019-08-09,2019,HOU,BAL,-270,7.66
2019-08-09,2019,LAA,BOS,143,4.94
2019-08-09,2019,CIN,CHC,110,4.29
2019-08-09,2019,CHC,CIN,-120,4.91
2019-08-09,2019,MIN,CLE,128,3.95
2019-08-09,2019,SD,COL,-146,5.34
2019-08-09,2019,OAK,CWS,-260,7.94
2019-08-09,2019,KC,DET,-165,6.23
2019-08-09,2019,BAL,HOU,240,3.09
2019-08-09,2019,DET,KC,155,3.92
2019-08-09,2019,BOS,LAA,-153,7.26
2019-08-09,2019,ARI,LAD,165,2.83
2019-08-09,2019,ATL,MIA,-145,4.44
2019-08-09,2019,TEX,MIL,185,3.33
2019-08-09,2019,CLE,MIN,-138,5.22
2019-08-09,2019,WSH,NYM,-130,4.52
2019-08-09,2019,TOR,NYY,135,4.47
2019-08-09,2019,CWS,OAK,230,3.33
2019-08-09,2019,SF,PHI,118,3.9
2019-08-09,2019,STL,PIT,-146,5.34
2019-08-09,2019,COL,SD,136,3.81
2019-08-09,2019,TB,SEA,-135,5.17
2019-08-09,2019,PHI,SF,-128,4.77
2019-08-09,2019,PIT,STL,136,3.81
2019-08-09,2019,SEA,TB,125,4.0
2019-08-09,2019,MIL,TEX,-205,6.39
2019-08-09,2019,NYY,TOR,-145,6.21
2019-08-09,2019,NYM,WSH,120,3.64
2019-08-10,2019,LAD,ARI,-162,5.26
2019-08-10,2019,MIA,ATL,230,2.58
2019-08-10,2019,HOU,BAL,-260,8.31
2019-08-10,2019,LAA,BOS,131,4.98
2019-08-10,2019,CIN,CHC,-108,4.41
2019-08-10,2019,CHC,CIN,-102,4.29
2019-08-10,2019,MIN,CLE,-152,6.33
2019-08-10,2019,SD,COL,-210,5.76
2019-08-10,2019,OAK,CWS,-166,5.93
2019-08-10,2019,KC,DET,115,4.42
2019-08-10,2019,BAL,HOU,230,3.48
2019-08-10,2019,DET,KC,-125,5.28
2019-08-10,2019,BOS,LAA,-141,6.73
2019-08-10,2019,ARI,LAD,152,3.37
2019-08-10,2019,ATL,MIA,-260,6.14
2019-08-10,2019,TEX,MIL,175,3.64
2019-08-10,2019,CLE,MIN,142,4.34
2019-08-10,2019,WSH,NYM,120,3.64
2019-08-10,2019,TOR,NYY,148,4.44
2019-08-10,2019,CWS,OAK,156,3.71
2019-08-10,2019,SF,PHI,-103,4.31
2019-08-10,2019,STL,PIT,-170,5.67
2019-08-10,2019,COL,SD,190,2.93
2019-08-10,2019,TB,SEA,-200,5.67
2019-08-10,2019,PHI,SF,-107,4.39
2019-08-10,2019,PIT,STL,160,3.46
2019-08-10,2019,SEA,TB,180,3.04
2019-08-10,2019,MIL,TEX,-190,6.55
2019-08-10,2019,NYY,TOR,-158,6.74
2019-08-10,2019,NYM,WSH,-130,4.52
2019-08-11,2019,LAD,ARI,-220,5.84
2019-08-11,2019,MIA,ATL,180,3.21
2019-08-11,2019,HOU,BAL,-500,8.33
2019-08-11,2019,LAA,BOS,115,5.35
2019-08-11,2019,CIN,CHC,-142,5.28
2019-08-11,2019,CHC,CIN,132,3.88
2019-08-11,2019,MIN,CLE,-145,5.92
2019-08-11,2019,SD,COL,-132,4.55
2019-08-11,2019,OAK,CWS,-129,5.07
2019-08-11,2019,KC,DET,-123,4.96
2019-08-11,2019,BAL,HOU,400,2.0
2019-08-11,2019,DET,KC,113,4.23
2019-08-11,2019,BOS,LAA,-125,6.39
2019-08-11,2019,ARI,LAD,200,2.83
2019-08-11,2019,ATL,MIA,-200,6.0
2019-08-11,2019,TEX,MIL,114,4.21
2019-08-11,2019,CLE,MIN,135,4.26
2019-08-11,2019,WSH,NYM,190,2.76
2019-08-11,2019,TOR,NYY,165,4.15
2019-08-11,2019,CWS,OAK,119,4.11
2019-08-11,2019,SF,PHI,115,4.19
2019-08-11,2019,STL,PIT,-194,5.94
2019-08-11,2019,COL,SD,122,3.6
2019-08-11,2019,TB,SEA,-175,5.41
2019-08-11,2019,PHI,SF,-127,5.04
2019-08-11,2019,PIT,STL,177,3.25
2019-08-11,2019,SEA,TB,163,3.23
2019-08-11,2019,MIL,TEX,-124,4.98
2019-08-11,2019,NYY,TOR,-180,7.07
2019-08-11,2019,NYM,WSH,-210,5.42
2019-08-12,2019,COL,ARI,-111,7.36
2019-08-12,2019,NYY,BAL,-350,8.17
2019-08-12,2019,NYY,BAL,-325,8.79
2019-08-12,2019,CLE,BOS,105,5.12
2019-08-12,2019,WSH,CIN,108,5.05
2019-08-12,2019,BOS,CLE,-115,5.62
2019-08-12,2019,ARI,COL,101,6.97
2019-08-12,2019,PIT,LAA,135,4.26
2019-08-12,2019,BAL,NYY,300,2.63
2019-08-12,2019,BAL,NYY,284,2.99
2019-08-12,2019,LAA,PIT,-145,5.92
2019-08-12,2019,TB,SD,116,3.7
2019-08-12,2019,SD,TB,-126,4.46
2019-08-12,2019,TOR,TEX,-122,5.77
2019-08-12,2019,TEX,TOR,112,4.95
2019-08-12,2019,CIN,WSH,-118,5.68
2019-08-13,2019,COL,ARI,120,5.91
2019-08-13,2019,NYM,ATL,115,4.42
2019-08-13,2019,NYY,BAL,-300,7.88
2019-08-13,2019,CLE,BOS,-101,3.77
2019-08-13,2019,PHI,CHC,117,4.84
2019-08-13,2019,WSH,CIN,-128,5.89
2019-08-13,2019,BOS,CLE,-109,3.91
2019-08-13,2019,ARI,COL,-130,7.35
2019-08-13,2019,HOU,CWS,-320,7.62
2019-08-13,2019,HOU,CWS,-350,7.0
2019-08-13,2019,SEA,DET,147,3.64
2019-08-13,2019,CWS,HOU,280,2.63
2019-08-13,2019,CWS,HOU,300,2.25
2019-08-13,2019,STL,KC,-240,6.71
2019-08-13,2019,PIT,LAA,155,3.73
2019-08-13,2019,MIA,LAD,190,2.93
2019-08-13,2019,LAD,MIA,-210,5.76
2019-08-13,2019,MIN,MIL,148,4.03
2019-08-13,2019,MIL,MIN,-158,6.12
2019-08-13,2019,ATL,NYM,-125,5.28
2019-08-13,2019,BAL,NYY,260,2.92
2019-08-13,2019,SF,OAK,-105,4.1
2019-08-13,2019,CHC,PHI,-127,5.87
2019-08-13,2019,LAA,PIT,-165,5.92
2019-08-13,2019,TB,SD,-118,4.33
2019-08-13,2019,DET,SEA,-157,5.5
2019-08-13,2019,OAK,SF,-105,4.1
2019-08-13,2019,KC,STL,210,3.06
2019-08-13,2019,SD,TB,108,3.85
2019-08-13,2019,TOR,TEX,120,4.09
2019-08-13,2019,TEX,TOR,-130,5.09
2019-08-13,2019,CIN,WSH,118,4.82
2019-08-14,2019,COL,ARI,142,5.37
2019-08-14,2019,NYM,ATL,134,4.27
2019-08-14,2019,NYY,BAL,-240,7.41
2019-08-14,2019,CLE,BOS,-185,6.17
2019-08-14,2019,PHI,CHC,-120,4.64
2019-08-14,2019,WSH,CIN,-168,5.64
2019-08-14,2019,BOS,CLE,170,3.52
2019-08-14,2019,ARI,COL,-152,7.84
2019-08-14,2019,HOU,CWS,-310,8.32
2019-08-14,2019,SEA,DET,-170,6.3
2019-08-14,2019,CWS,HOU,270,2.97
2019-08-14,2019,STL,KC,-128,5.33
2019-08-14,2019,PIT,LAA,117,4.61
2019-08-14,2019,MIA,LAD,250,2.29
2019-08-14,2019,LAD,MIA,-290,5.95
2019-08-14,2019,MIN,MIL,106,4.61
2019-08-14,2019,MIL,MIN,-116,5.1
2019-08-14,2019,ATL,NYM,-144,5.9
2019-08-14,2019,BAL,NYY,210,3.39
2019-08-14,2019,SF,OAK,105,4.39
2019-08-14,2019,CHC,PHI,110,4.05
2019-08-14,2019,LAA,PIT,-127,5.59
2019-08-14,2019,TB,SD,102,4.21
2019-08-14,2019,DET,SEA,160,3.85
2019-08-14,2019,OAK,SF,-115,4.81
2019-08-14,2019,KC,STL,118,4.36
2019-08-14,2019,SD,TB,-112,4.49
2019-08-14,2019,TOR,TEX,-142,5.87
2019-08-14,2019,TEX,TOR,132,4.31
2019-08-14,2019,CIN,WSH,158,3.49
2019-08-15,2019,SF,ARI,150,3.8
2019-08-15,2019,NYM,ATL,113,4.69
2019-08-15,2019,PHI,CHC,128,4.17
2019-08-15,2019,STL,CIN,130,4.13
2019-08-15,2019,NYY,CLE,-160,6.77
2019-08-15,2019,LAA,CWS,-154,5.46
2019-08-15,2019,SEA,DET,-111,5.0
2019-08-15,2019,OAK,HOU,102,4.95
2019-08-15,2019,CWS,LAA,144,3.69
2019-08-15,2019,MIA,LAD,220,2.34
2019-08-15,2019,LAD,MIA,-250,5.36
2019-08-15,2019,TEX,MIN,145,4.9
2019-08-15,2019,ATL,NYM,-123,5.52
2019-08-15,2019,CLE,NYY,150,4.4
2019-08-15,2019,HOU,OAK,-112,5.28
2019-08-15,2019,CHC,PHI,-138,5.51
2019-08-15,2019,DET,SEA,-101,4.77
2019-08-15,2019,ARI,SF,-160,5.85
2019-08-15,2019,CIN,STL,-140,5.54
2019-08-15,2019,MIN,TEX,-155,7.29
2019-08-16,2019,SF,ARI,122,4.28
2019-08-16,2019,LAD,ATL,105,4.88
2019-08-16,2019,BOS,BAL,-280,9.21
2019-08-16,2019,BAL,BOS,245,3.62
2019-08-16,2019,PIT,CHC,125,4.0
2019-08-16,2019,STL,CIN,122,3.83
2019-08-16,2019,NYY,CLE,-140,6.13
2019-08-16,2019,MIA,COL,215,3.97
2019-08-16,2019,LAA,CWS,-115,4.55
2019-08-16,2019,TB,DET,-330,5.76
2019-08-16,2019,OAK,HOU,170,3.33
2019-08-16,2019,NYM,KC,-176,5.74
2019-08-16,2019,CWS,LAA,105,4.15
2019-08-16,2019,ATL,LAD,-115,5.35
2019-08-16,2019,COL,MIA,-245,8.88
2019-08-16,2019,WSH,MIL,-155,5.47
2019-08-16,2019,TEX,MIN,-106,5.15
2019-08-16,2019,KC,NYM,163,3.42
2019-08-16,2019,CLE,NYY,130,4.57
2019-08-16,2019,HOU,OAK,-185,5.84
2019-08-16,2019,SD,PHI,102,4.46
2019-08-16,2019,CHC,PIT,-135,5.17
2019-08-16,2019,PHI,SD,-112,4.75
2019-08-16,2019,TOR,SEA,-145,5.92
2019-08-16,2019,ARI,SF,-132,5.41
2019-08-16,2019,CIN,STL,-132,4.84
2019-08-16,2019,DET,TB,285,1.95
2019-08-16,2019,MIN,TEX,-104,5.1
2019-08-16,2019,SEA,TOR,135,4.26
2019-08-16,2019,MIL,WSH,145,3.67
2019-08-17,2019,SF,ARI,105,4.88
2019-08-17,2019,LAD,ATL,-155,6.08
2019-08-17,2019,BOS,BAL,-320,8.0
2019-08-17,2019,BAL,BOS,280,2.76
2019-08-17,2019,PIT,CHC,133,4.51
2019-08-17,2019,STL,CIN,-130,5.09
2019-08-17,2019,NYY,CLE,-165,6.23
2019-08-17,2019,MIA,COL,240,3.68
2019-08-17,2019,LAA,CWS,-185,6.49
2019-08-17,2019,TB,DET,-310,6.43
2019-08-17,2019,OAK,HOU,102,4.95
2019-08-17,2019,NYM,KC,-200,5.67
2019-08-17,2019,CWS,LAA,170,3.7
2019-08-17,2019,ATL,LAD,145,4.08
2019-08-17,2019,COL,MIA,-270,9.12
2019-08-17,2019,WSH,MIL,-114,5.59
2019-08-17,2019,TEX,MIN,160,4.42
2019-08-17,2019,KC,NYM,180,3.04
2019-08-17,2019,CLE,NYY,155,3.92
2019-08-17,2019,HOU,OAK,-112,5.28
2019-08-17,2019,SD,PHI,102,4.7
2019-08-17,2019,CHC,PIT,-143,6.18
2019-08-17,2019,PHI,SD,-112,5.02
2019-08-17,2019,TOR,SEA,-165,6.54
2019-08-17,2019,ARI,SF,-115,5.35
2019-08-17,2019,CIN,STL,120,4.09
2019-08-17,2019,DET,TB,270,2.3
2019-08-17,2019,MIN,TEX,-170,7.24
2019-08-17,2019,SEA,TOR,155,4.12
2019-08-17,2019,MIL,WSH,104,5.15
2019-08-18,2019,SF,ARI,-102,4.54
2019-08-18,2019,LAD,ATL,117,4.61
2019-08-18,2019,BOS,BAL,-300,9.0
2019-08-18,2019,BAL,BOS,260,3.33
2019-08-18,2019,PIT,CHC,150,3.8
2019-08-18,2019,STL,CIN,-167,5.63
2019-08-18,2019,NYY,CLE,110,4.76
2019-08-18,2019,MIA,COL,158,5.23
2019-08-18,2019,LAA,CWS,-155,5.47
2019-08-18,2019,TB,DET,-190,4.91
2019-08-18,2019,OAK,HOU,176,3.44
2019-08-18,2019,NYM,KC,-178,6.08
2019-08-18,2019,CWS,LAA,145,3.67
2019-08-18,2019,ATL,LAD,-127,5.59
2019-08-18,2019,COL,MIA,-168,8.46
2019-08-18,2019,WSH,MIL,-105,5.63
2019-08-18,2019,TEX,MIN,-134,6.01
2019-08-18,2019,KC,NYM,164,3.6
2019-08-18,2019,CLE,NYY,-120,5.45
2019-08-18,2019,HOU,OAK,-192,6.25
2019-08-18,2019,SD,PHI,109,5.02
2019-08-18,2019,CHC,PIT,-160,5.85
2019-08-18,2019,PHI,SD,-119,5.71
2019-08-18,2019,TOR,SEA,-165,6.23
2019-08-18,2019,ARI,SF,-108,4.67
2019-08-18,2019,CIN,STL,157,3.5
2019-08-18,2019,DET,TB,175,2.73
2019-08-18,2019,MIN,TEX,124,4.69
2019-08-18,2019,SEA,TOR,155,3.92
2019-08-18,2019,MIL,WSH,-105,5.63
2019-08-19,2019,COL,ARI,190,3.28
2019-08-19,2019,KC,BAL,120,4.77
2019-08-19,2019,SD,CIN,130,3.91
2019-08-19,2019,ARI,COL,-210,6.44
2019-08-19,2019,MIN,CWS,-220,6.88
2019-08-19,2019,HOU,DET,-420,8.08
2019-08-19,2019,DET,HOU,350,2.22
2019-08-19,2019,BAL,KC,-130,5.93
2019-08-19,2019,TEX,LAA,108,5.53
2019-08-19,2019,STL,MIL,-118,5.14
2019-08-19,2019,CWS,MIN,200,3.33
2019-08-19,2019,WSH,PIT,-118,5.68
2019-08-19,2019,CIN,SD,-140,5.25
2019-08-19,2019,TB,SEA,-190,5.24
2019-08-19,2019,MIL,STL,108,4.57
2019-08-19,2019,SEA,TB,175,2.91
2019-08-19,2019,LAA,TEX,-118,6.22
2019-08-19,2019,PIT,WSH,108,5.05
2019-08-20,2019,COL,ARI,138,4.2
2019-08-20,2019,MIA,ATL,245,2.75
2019-08-20,2019,KC,BAL,107,4.59
2019-08-20,2019,PHI,BOS,100,5.5
2019-08-20,2019,SF,CHC,180,3.75
2019-08-20,2019,SD,CIN,140,3.54
2019-08-20,2019,NYM,CLE,135,3.4
2019-08-20,2019,ARI,COL,-148,5.97
2019-08-20,2019,MIN,CWS,-230,6.97
2019-08-20,2019,HOU,DET,-270,6.57
2019-08-20,2019,DET,HOU,240,2.65
2019-08-20,2019,BAL,KC,-117,5.12
2019-08-20,2019,TEX,LAA,127,5.07
2019-08-20,2019,TEX,LAA,118,5.5
2019-08-20,2019,TOR,LAD,285,2.34
2019-08-20,2019,ATL,MIA,-275,6.97
2019-08-20,2019,STL,MIL,-105,4.87
2019-08-20,2019,CWS,MIN,205,3.28
2019-08-20,2019,CLE,NYM,-145,4.73
2019-08-20,2019,OAK,NYY,120,4.32
2019-08-20,2019,NYY,OAK,-130,5.37
2019-08-20,2019,BOS,PHI,-110,5.76
2019-08-20,2019,WSH,PIT,-155,5.47
2019-08-20,2019,CIN,SD,-150,5.1
2019-08-20,2019,TB,SEA,-196,5.63
2019-08-20,2019,CHC,SF,-200,7.0
2019-08-20,2019,MIL,STL,-105,4.87
2019-08-20,2019,SEA,TB,178,3.06
2019-08-20,2019,LAA,TEX,-137,6.65
2019-08-20,2019,LAA,TEX,-128,6.74
2019-08-20,2019,LAD,TOR,-330,6.91
2019-08-20,2019,PIT,WSH,145,3.67
2019-08-21,2019,COL,ARI,164,3.79
2019-08-21,2019,MIA,ATL,165,3.58
2019-08-21,2019,KC,BAL,-120,5.73
2019-08-21,2019,PHI,BOS,150,5.0
2019-08-21,2019,SF,CHC,220,2.81
2019-08-21,2019,SD,CIN,150,3.4
2019-08-21,2019,NYM,CLE,-150,5.4
2019-08-21,2019,ARI,COL,-178,6.4
2019-08-21,2019,MIN,CWS,-170,5.35
2019-08-21,2019,HOU,DET,-550,7.19
2019-08-21,2019,DET,HOU,425,1.62
2019-08-21,2019,BAL,KC,110,5.0
2019-08-21,2019,TEX,LAA,-118,5.68
2019-08-21,2019,TOR,LAD,320,2.02
2019-08-21,2019,ATL,MIA,-180,6.11
2019-08-21,2019,STL,MIL,-102,4.29
2019-08-21,2019,CWS,MIN,160,3.27
2019-08-21,2019,CLE,NYM,140,3.75
2019-08-21,2019,OAK,NYY,-122,5.5
2019-08-21,2019,NYY,OAK,112,4.72
2019-08-21,2019,BOS,PHI,-160,7.69
2019-08-21,2019,WSH,PIT,-137,5.2
2019-08-21,2019,CIN,SD,-160,5.23
2019-08-21,2019,TB,SEA,-320,6.1
2019-08-21,2019,CHC,SF,-250,6.43
2019-08-21,2019,MIL,STL,-108,4.41
2019-08-21,2019,SEA,TB,280,2.11
2019-08-21,2019,LAA,TEX,108,5.05
2019-08-21,2019,LAD,TOR,-380,6.73
2019-08-21,2019,PIT,WSH,127,3.96
2019-08-22,2019,MIA,ATL,245,2.61
2019-08-22,2019,TB,BAL,-210,6.77
2019-08-22,2019,SF,CHC,170,2.78
2019-08-22,2019,NYM,CLE,-125,4.72
2019-08-22,2019,STL,COL,-128,4.49
2019-08-22,2019,TEX,CWS,-116,5.64
2019-08-22,2019,HOU,DET,-550,6.77
2019-08-22,2019,DET,HOU,425,1.52
2019-08-22,2019,TOR,LAD,210,3.06
2019-08-22,2019,ATL,MIA,-280,6.63
2019-08-22,2019,CLE,NYM,115,3.95
2019-08-22,2019,OAK,NYY,110,4.52
2019-08-22,2019,NYY,OAK,-120,5.18
2019-08-22,2019,WSH,PIT,-205,6.05
2019-08-22,2019,CHC,SF,-185,4.87
2019-08-22,2019,COL,STL,118,3.67
2019-08-22,2019,BAL,TB,190,3.45
2019-08-22,2019,CWS,TEX,106,5.1
2019-08-22,2019,LAD,TOR,-240,6.71
2019-08-22,2019,PIT,WSH,185,3.16
2019-08-23,2019,MIL,ARI,-148,5.97
2019-08-23,2019,NYM,ATL,-176,4.78
2019-08-23,2019,TB,BAL,-200,7.0
2019-08-23,2019,SD,BOS,107,3.86
2019-08-23,2019,WSH,CHC,117,3.92
2019-08-23,2019,PIT,CIN,-115,4.81
2019-08-23,2019,KC,CLE,175,3.27
2019-08-23,2019,STL,COL,-250,5.71
2019-08-23,2019,TEX,CWS,-138,4.93
2019-08-23,2019,MIN,DET,-330,7.29
2019-08-23,2019,LAA,HOU,220,2.97
2019-08-23,2019,CLE,KC,-190,5.9
2019-08-23,2019,HOU,LAA,-250,6.79
2019-08-23,2019,NYY,LAD,135,3.62
2019-08-23,2019,PHI,MIA,-160,5.54
2019-08-23,2019,ARI,MIL,138,4.2
2019-08-23,2019,DET,MIN,285,2.47
2019-08-23,2019,ATL,NYM,163,2.85
2019-08-23,2019,LAD,NYY,-145,5.03
2019-08-23,2019,MIA,PHI,150,3.6
2019-08-23,2019,CIN,PIT,105,4.39
2019-08-23,2019,BOS,SD,-117,4.31
2019-08-23,2019,TOR,SEA,-102,4.8
2019-08-23,2019,COL,STL,220,2.5
2019-08-23,2019,BAL,TB,180,3.75
2019-08-23,2019,CWS,TEX,128,3.73
2019-08-23,2019,SEA,TOR,-108,4.93
2019-08-23,2019,CHC,WSH,-127,4.76
2019-08-24,2019,MIL,ARI,-128,4.77
2019-08-24,2019,NYM,ATL,-108,4.15
2019-08-24,2019,TB,BAL,-185,6.17
2019-08-24,2019,SD,BOS,110,4.29
2019-08-24,2019,WSH,CHC,155,3.53
2019-08-24,2019,PIT,CIN,-102,4.29
2019-08-24,2019,KC,CLE,300,2.25
2019-08-24,2019,STL,COL,-185,5.84
2019-08-24,2019,TEX,CWS,120,4.32
2019-08-24,2019,MIN,DET,-350,7.78
2019-08-24,2019,LAA,HOU,175,3.82
2019-08-24,2019,CLE,KC,-350,7.0
2019-08-24,2019,HOU,LAA,-190,6.88
2019-08-24,2019,NYY,LAD,126,4.2
2019-08-24,2019,PHI,MIA,-132,5.12
2019-08-24,2019,ARI,MIL,118,3.9
2019-08-24,2019,DET,MIN,300,2.5
2019-08-24,2019,ATL,NYM,-102,4.04
2019-08-24,2019,LAD,NYY,-136,5.47
2019-08-24,2019,SF,OAK,135,3.62
2019-08-24,2019,MIA,PHI,122,4.05
2019-08-24,2019,CIN,PIT,-108,4.41
2019-08-24,2019,BOS,SD,-120,4.91
2019-08-24,2019,TOR,SEA,102,4.7
2019-08-24,2019,OAK,SF,-145,5.03
2019-08-24,2019,COL,STL,170,3.33
2019-08-24,2019,BAL,TB,170,3.52
2019-08-24,2019,CWS,TEX,-130,5.37
2019-08-24,2019,SEA,TOR,-112,5.02
2019-08-24,2019,CHC,WSH,-165,5.6
2019-08-25,2019,MIL,ARI,-115,4.81
2019-08-25,2019,NYM,ATL,-106,4.37
2019-08-25,2019,TB,BAL,-165,5.92
2019-08-25,2019,SD,BOS,-112,5.02
2019-08-25,2019,WSH,CHC,-127,4.76
2019-08-25,2019,PIT,CIN,124,3.79
2019-08-25,2019,KC,CLE,310,2.2
2019-08-25,2019,STL,COL,-180,5.79
2019-08-25,2019,TEX,CWS,112,4.25
2019-08-25,2019,MIN,DET,-210,6.1
2019-08-25,2019,LAA,HOU,170,3.7
2019-08-25,2019,CLE,KC,-360,7.04
2019-08-25,2019,HOU,LAA,-185,6.49
2019-08-25,2019,NYY,LAD,142,3.51
2019-08-25,2019,PHI,MIA,-198,5.32
2019-08-25,2019,ARI,MIL,105,4.39
2019-08-25,2019,DET,MIN,190,3.1
2019-08-25,2019,ATL,NYM,-104,4.33
2019-08-25,2019,LAD,NYY,-152,5.13
2019-08-25,2019,SF,OAK,153,3.75
2019-08-25,2019,MIA,PHI,179,2.87
2019-08-25,2019,CIN,PIT,-134,4.87
2019-08-25,2019,BOS,SD,102,4.7
2019-08-25,2019,TOR,SEA,136,4.03
2019-08-25,2019,OAK,SF,-163,5.89
2019-08-25,2019,COL,STL,165,3.4
2019-08-25,2019,BAL,TB,155,3.73
2019-08-25,2019,CWS,TEX,-122,4.95
2019-08-25,2019,SEA,TOR,-146,5.64
2019-08-25,2019,CHC,WSH,117,3.92
2019-08-26,2019,SF,ARI,-105,4.35
2019-08-26,2019,COL,ATL,140,5.63
2019-08-26,2019,MIA,CIN,145,3.06
2019-08-26,2019,ATL,COL,-150,8.1
2019-08-26,2019,OAK,KC,-154,5.46
2019-08-26,2019,SD,LAD,135,3.62
2019-08-26,2019,CIN,MIA,-155,4.56
2019-08-26,2019,STL,MIL,128,4.39
2019-08-26,2019,SEA,NYY,160,3.65
2019-08-26,2019,KC,OAK,144,3.69
2019-08-26,2019,PIT,PHI,132,3.88
2019-08-26,2019,PHI,PIT,-142,5.28
2019-08-26,2019,LAD,SD,-145,5.03
2019-08-26,2019,NYY,SEA,-170,5.98
2019-08-26,2019,ARI,SF,-105,4.35
2019-08-26,2019,MIL,STL,-138,5.8
2019-08-27,2019,SF,ARI,-129,4.79
2019-08-27,2019,TOR,ATL,170,3.52
2019-08-27,2019,WSH,BAL,-350,7.39
2019-08-27,2019,COL,BOS,135,5.74
