date,season,team,opponent,is_home,team_score,opp_score,target_win
2022-10-02,2022,SLN,PIT,1,5,7,0
2022-10-02,2022,WAS,PHI,1,1,8,0
2022-10-02,2022,ANA,TEX,1,8,3,1
2022-10-02,2022,CLE,KCA,1,7,5,1
2022-10-02,2022,DET,MIN,1,5,2,1
2022-10-02,2022,HOU,TBA,1,3,1,1
2022-10-02,2022,NYA,BAL,1,1,3,0
2022-10-02,2022,SEA,OAK,1,3,10,0
2022-10-02,2022,TOR,BOS,1,6,3,1
2022-10-03,2022,CIN,CHN,1,3,1,1
2022-10-03,2022,LAN,COL,1,1,2,0
2022-10-03,2022,MIA,ATL,1,4,0,1
2022-10-03,2022,MIL,ARI,1,6,5,1
2022-10-03,2022,PIT,SLN,1,3,2,1
2022-10-03,2022,SDN,SFN,1,7,4,1
2022-10-03,2022,BAL,TOR,1,1,5,0
2022-10-03,2022,BOS,TBA,1,4,3,1
2022-10-03,2022,CHA,MIN,1,3,2,1
2022-10-03,2022,CLE,KCA,1,2,5,0
2022-10-03,2022,HOU,PHI,1,0,3,0
2022-10-03,2022,OAK,ANA,1,5,4,1
2022-10-03,2022,SEA,DET,1,3,4,0
2022-10-03,2022,TEX,NYA,1,1,3,0
2022-10-04,2022,CIN,CHN,1,3,2,1
2022-10-04,2022,LAN,COL,1,2,5,0
2022-10-04,2022,MIA,ATL,1,1,2,0
2022-10-04,2022,MIL,ARI,1,3,0,1
2022-10-04,2022,NYN,WAS,1,4,2,1
2022-10-04,2022,NYN,WAS,1,8,0,1
2022-10-04,2022,PIT,SLN,1,7,8,0
2022-10-04,2022,SDN,SFN,1,6,2,1
2022-10-04,2022,BOS,TBA,1,6,0,1
2022-10-04,2022,CHA,MIN,1,8,3,1
2022-10-04,2022,CLE,KCA,1,5,3,1
2022-10-04,2022,HOU,PHI,1,10,0,1
2022-10-04,2022,OAK,ANA,1,2,1,1
2022-10-04,2022,SEA,DET,1,7,6,1
2022-10-04,2022,SEA,DET,1,9,6,1
2022-10-04,2022,TEX,NYA,1,4,5,0
2022-10-04,2022,TEX,NYA,1,3,2,1
2022-10-05,2022,CIN,CHN,1,2,15,0
2022-10-05,2022,LAN,COL,1,6,1,1
2022-10-05,2022,MIA,ATL,1,12,9,1
2022-10-05,2022,MIL,ARI,1,2,4,0
2022-10-05,2022,NYN,WAS,1,9,2,1
2022-10-05,2022,PIT,SLN,1,5,3,1
2022-10-05,2022,SDN,SFN,1,1,8,0
2022-10-05,2022,BAL,TOR,1,5,4,1
2022-10-05,2022,BAL,TOR,1,1,5,0
2022-10-05,2022,BOS,TBA,1,6,3,1
2022-10-05,2022,CHA,MIN,1,1,10,0
2022-10-05,2022,CLE,KCA,1,9,2,1
2022-10-05,2022,HOU,PHI,1,3,2,1
2022-10-05,2022,OAK,ANA,1,3,2,1
2022-10-05,2022,SEA,DET,1,5,4,1
2022-10-05,2022,TEX,NYA,1,4,2,1
2022-04-07,2022,SDN,ARI,0,2,4,0
2022-04-07,2022,CIN,ATL,0,6,3,1
2022-04-07,2022,MIL,CHN,0,4,5,0
2022-04-07,2022,PIT,SLN,0,0,9,0
2022-04-07,2022,NYN,WAS,0,5,1,1
2022-04-07,2022,HOU,ANA,0,3,1,1
2022-04-07,2022,CLE,KCA,0,1,3,0
2022-04-08,2022,SDN,ARI,0,3,0,1
2022-04-08,2022,CIN,ATL,0,6,7,0
2022-04-08,2022,LAN,COL,0,5,3,1
2022-04-08,2022,OAK,PHI,0,5,9,0
2022-04-08,2022,MIA,SFN,0,5,6,0
2022-04-08,2022,NYN,WAS,0,7,3,1
2022-04-08,2022,HOU,ANA,0,13,6,1
2022-04-08,2022,CHA,DET,0,4,5,0
2022-04-08,2022,SEA,MIN,0,2,1,1
2022-04-08,2022,BOS,NYA,0,5,6,0
2022-04-08,2022,BAL,TBA,0,1,2,0
2022-04-08,2022,TEX,TOR,0,8,10,0
2022-04-09,2022,SDN,ARI,0,5,2,1
2022-04-09,2022,CIN,ATL,0,1,2,0
2022-04-09,2022,MIL,CHN,0,0,9,0
2022-04-09,2022,LAN,COL,0,2,3,0
2022-04-09,2022,OAK,PHI,0,2,4,0
2022-04-09,2022,MIA,SFN,0,2,1,1
2022-04-09,2022,PIT,SLN,0,2,6,0
2022-04-09,2022,NYN,WAS,0,5,0,1
2022-04-09,2022,HOU,ANA,0,0,2,0
2022-04-09,2022,CHA,DET,0,5,2,1
2022-04-09,2022,CLE,KCA,0,0,1,0
2022-04-09,2022,SEA,MIN,0,4,3,1
2022-04-09,2022,BOS,NYA,0,2,4,0
2022-04-09,2022,BAL,TBA,0,3,5,0
2022-04-09,2022,TEX,TOR,0,3,4,0
2022-04-10,2022,SDN,ARI,0,10,5,1
2022-04-10,2022,CIN,ATL,0,6,3,1
2022-04-10,2022,MIL,CHN,0,5,4,1
2022-04-10,2022,LAN,COL,0,4,9,0
2022-04-10,2022,OAK,PHI,0,4,1,1
2022-04-10,2022,MIA,SFN,0,2,3,0
2022-04-10,2022,PIT,SLN,0,9,4,1
2022-04-10,2022,NYN,WAS,0,2,4,0
2022-04-10,2022,HOU,ANA,0,4,1,1
2022-04-10,2022,CHA,DET,0,10,1,1
2022-04-10,2022,CLE,KCA,0,17,3,1
2022-04-10,2022,SEA,MIN,0,4,10,0
2022-04-10,2022,BOS,NYA,0,4,3,1
2022-04-10,2022,BAL,TBA,0,0,8,0
2022-04-10,2022,TEX,TOR,0,12,6,1
2022-04-11,2022,WAS,ATL,0,11,2,1
2022-04-11,2022,NYN,PHI,0,4,5,0
2022-04-11,2022,SDN,SFN,0,4,2,1
2022-04-11,2022,MIA,ANA,0,2,6,0
2022-04-11,2022,MIL,BAL,0,0,2,0
2022-04-11,2022,BOS,DET,0,1,3,0
2022-04-11,2022,CLE,KCA,0,10,7,1
2022-04-11,2022,SEA,MIN,0,0,4,0
2022-04-11,2022,TOR,NYA,0,3,0,1
2022-04-11,2022,OAK,TBA,0,13,2,1
2022-04-11,2022,COL,TEX,0,6,4,1
2022-04-12,2022,HOU,ARI,0,2,1,1
2022-04-12,2022,WAS,ATL,0,4,16,0
2022-04-12,2022,CLE,CIN,0,10,5,1
2022-04-12,2022,NYN,PHI,0,2,0,1
2022-04-12,2022,CHN,PIT,0,2,1,1
2022-04-12,2022,SDN,SFN,0,2,13,0
2022-04-12,2022,KCA,SLN,0,5,6,0
2022-04-12,2022,MIA,ANA,0,3,4,0
2022-04-12,2022,MIL,BAL,0,5,4,1
2022-04-12,2022,SEA,CHA,0,2,3,0
2022-04-12,2022,BOS,DET,0,5,3,1
2022-04-12,2022,LAN,MIN,0,7,2,1
2022-04-12,2022,TOR,NYA,0,0,4,0
2022-04-12,2022,OAK,TBA,0,8,9,0
2022-04-12,2022,COL,TEX,0,4,1,1
2022-04-13,2022,HOU,ARI,0,2,3,0
2022-04-13,2022,WAS,ATL,0,3,1,1
2022-04-13,2022,CLE,CIN,0,7,3,1
2022-04-13,2022,NYN,PHI,0,9,6,1
2022-04-13,2022,CHN,PIT,0,2,6,0
2022-04-13,2022,SDN,SFN,0,1,2,0
2022-04-13,2022,MIL,BAL,0,4,2,1
2022-04-13,2022,SEA,CHA,0,4,6,0
2022-04-13,2022,BOS,DET,0,9,7,1
2022-04-13,2022,LAN,MIN,0,7,0,1
2022-04-13,2022,TOR,NYA,0,6,4,1
2022-04-13,2022,OAK,TBA,0,4,2,1
2022-04-14,2022,CHN,COL,0,5,2,1
2022-04-14,2022,CIN,LAN,0,3,9,0
2022-04-14,2022,PHI,MIA,0,3,4,0
2022-04-14,2022,SLN,MIL,0,1,5,0
2022-04-14,2022,WAS,PIT,0,4,9,0
2022-04-14,2022,ATL,SDN,0,1,12,0
2022-04-14,2022,SEA,CHA,0,5,1,1
2022-04-14,2022,DET,KCA,0,4,2,1
2022-04-14,2022,TOR,NYA,0,0,3,0
2022-04-14,2022,OAK,TBA,0,6,3,1
2022-04-14,2022,ANA,TEX,0,5,10,0
2022-04-15,2022,CHN,COL,0,5,6,0
2022-04-15,2022,CIN,LAN,0,1,3,0
2022-04-15,2022,PHI,MIA,0,1,7,0
2022-04-15,2022,SLN,MIL,0,10,1,1
2022-04-15,2022,ARI,NYN,0,3,10,0
2022-04-15,2022,WAS,PIT,0,7,2,1
2022-04-15,2022,ATL,SDN,0,5,2,1
2022-04-15,2022,NYA,BAL,0,1,2,0
2022-04-15,2022,MIN,BOS,0,8,4,1
2022-04-15,2022,TBA,CHA,0,2,3,0
2022-04-15,2022,SFN,CLE,0,4,1,1
2022-04-15,2022,DET,KCA,0,2,1,1
2022-04-15,2022,HOU,SEA,0,1,11,0
2022-04-15,2022,ANA,TEX,0,9,6,1
2022-04-15,2022,OAK,TOR,0,1,4,0
2022-04-16,2022,CHN,COL,0,6,9,0
2022-04-16,2022,CIN,LAN,0,2,5,0
2022-04-16,2022,PHI,MIA,0,10,3,1
2022-04-16,2022,SLN,MIL,0,2,1,1
2022-04-16,2022,ARI,NYN,0,3,2,1
2022-04-16,2022,WAS,PIT,0,4,6,0
2022-04-16,2022,ATL,SDN,0,5,2,1
2022-04-16,2022,NYA,BAL,0,5,2,1
2022-04-16,2022,MIN,BOS,0,0,4,0
2022-04-16,2022,TBA,CHA,0,2,3,0
2022-04-16,2022,SFN,CLE,0,4,2,1
2022-04-16,2022,DET,KCA,0,1,3,0
2022-04-16,2022,HOU,SEA,0,4,0,1
2022-04-16,2022,ANA,TEX,0,7,2,1
2022-04-16,2022,OAK,TOR,0,7,5,1
2022-04-17,2022,CHN,COL,0,6,4,1
2022-04-17,2022,CIN,LAN,0,1,9,0
2022-04-17,2022,PHI,MIA,0,3,11,0
2022-04-17,2022,SLN,MIL,0,5,6,0
2022-04-17,2022,ARI,NYN,0,0,5,0
2022-04-17,2022,WAS,PIT,0,3,5,0
2022-04-17,2022,ATL,SDN,0,1,2,0
2022-04-17,2022,NYA,BAL,0,0,5,0
2022-04-17,2022,MIN,BOS,0,1,8,0
2022-04-17,2022,TBA,CHA,0,9,3,1
2022-04-17,2022,SFN,CLE,0,8,1,1
2022-04-17,2022,HOU,SEA,0,2,7,0
2022-04-17,2022,ANA,TEX,0,8,3,1
2022-04-17,2022,OAK,TOR,0,3,4,0
2022-04-18,2022,TBA,CHN,0,2,4,0
2022-04-18,2022,PHI,COL,0,1,4,0
2022-04-18,2022,ATL,LAN,0,4,7,0
2022-04-18,2022,PIT,MIL,0,1,6,0
2022-04-18,2022,CIN,SDN,0,1,4,0
2022-04-18,2022,MIN,BOS,0,8,3,1
2022-04-18,2022,ANA,HOU,0,3,8,0
2022-04-18,2022,BAL,OAK,0,1,5,0
2022-04-19,2022,TBA,CHN,0,6,5,1
2022-04-19,2022,PHI,COL,0,5,6,0
2022-04-19,2022,ATL,LAN,0,3,1,1
2022-04-19,2022,SLN,MIA,0,5,1,1
2022-04-19,2022,PIT,MIL,0,2,5,0
2022-04-19,2022,SFN,NYN,0,4,5,0
2022-04-19,2022,SFN,NYN,0,1,3,0
2022-04-19,2022,CIN,SDN,0,2,6,0
2022-04-19,2022,ARI,WAS,0,1,6,0
2022-04-19,2022,ARI,WAS,0,0,1,0
2022-04-19,2022,TOR,BOS,0,1,2,0
2022-04-19,2022,NYA,DET,0,4,2,1
2022-04-19,2022,ANA,HOU,0,7,2,1
2022-04-19,2022,MIN,KCA,0,3,4,0
2022-04-19,2022,BAL,OAK,0,1,2,0
2022-04-19,2022,TEX,SEA,0,2,6,0
2022-04-20,2022,TBA,CHN,0,8,2,1
2022-04-20,2022,PHI,COL,0,9,6,1
2022-04-20,2022,ATL,LAN,0,1,5,0
2022-04-20,2022,SLN,MIA,0,2,0,1
2022-04-20,2022,PIT,MIL,0,2,4,0
2022-04-20,2022,SFN,NYN,0,5,2,1
2022-04-20,2022,CIN,SDN,0,0,6,0
2022-04-20,2022,ARI,WAS,0,11,2,1
2022-04-20,2022,TOR,BOS,0,6,1,1
2022-04-20,2022,CHA,CLE,0,1,11,0
2022-04-20,2022,CHA,CLE,0,1,2,0
2022-04-20,2022,NYA,DET,0,5,3,1
2022-04-20,2022,ANA,HOU,0,6,0,1
2022-04-20,2022,MIN,KCA,0,0,2,0
2022-04-20,2022,BAL,OAK,0,1,0,1
2022-04-20,2022,TEX,SEA,0,2,4,0
2022-04-21,2022,PIT,CHN,0,4,3,1
2022-04-21,2022,SLN,MIA,0,0,5,0
2022-04-21,2022,SFN,NYN,0,2,6,0
2022-04-21,2022,ARI,WAS,0,4,3,1
2022-04-21,2022,TOR,BOS,0,3,2,1
2022-04-21,2022,CHA,CLE,0,3,6,0
2022-04-21,2022,NYA,DET,0,0,3,0
2022-04-21,2022,MIN,KCA,0,1,0,1
2022-04-21,2022,BAL,OAK,0,4,6,0
2022-04-21,2022,TEX,SEA,0,8,6,1
2022-04-22,2022,NYN,ARI,0,6,5,1
2022-04-22,2022,MIA,ATL,0,0,3,0
2022-04-22,2022,PIT,CHN,0,4,2,1
2022-04-22,2022,SLN,CIN,0,4,2,1
2022-04-22,2022,MIL,PHI,0,2,4,0
2022-04-22,2022,LAN,SDN,0,6,1,1
2022-04-22,2022,SFN,WAS,0,7,1,1
2022-04-22,2022,BAL,ANA,0,5,3,1
2022-04-22,2022,TOR,HOU,0,4,3,1
2022-04-22,2022,CHA,MIN,0,1,2,0
2022-04-22,2022,CLE,NYA,0,1,4,0
2022-04-22,2022,TEX,OAK,0,8,1,1
2022-04-22,2022,KCA,SEA,0,1,4,0
2022-04-22,2022,BOS,TBA,0,4,3,1
2022-04-23,2022,NYN,ARI,0,2,5,0
2022-04-23,2022,MIA,ATL,0,9,7,1
2022-04-23,2022,PIT,CHN,0,0,21,0
2022-04-23,2022,SLN,CIN,0,5,0,1
2022-04-23,2022,MIL,PHI,0,5,3,1
2022-04-23,2022,LAN,SDN,0,2,3,0
2022-04-23,2022,SFN,WAS,0,5,2,1
2022-04-23,2022,BAL,ANA,0,5,4,1
2022-04-23,2022,COL,DET,0,0,13,0
2022-04-23,2022,COL,DET,0,3,2,1
2022-04-23,2022,TOR,HOU,0,3,2,1
2022-04-23,2022,CHA,MIN,0,2,9,0
2022-04-23,2022,CLE,NYA,0,4,5,0
2022-04-23,2022,TEX,OAK,0,2,0,1
2022-04-23,2022,KCA,SEA,0,7,13,0
2022-04-23,2022,BOS,TBA,0,2,3,0
2022-04-24,2022,NYN,ARI,0,6,2,1
2022-04-24,2022,MIA,ATL,0,5,4,1
2022-04-24,2022,PIT,CHN,0,4,3,1
2022-04-24,2022,SLN,CIN,0,1,4,0
2022-04-24,2022,MIL,PHI,0,1,0,1
2022-04-24,2022,LAN,SDN,0,10,2,1
2022-04-24,2022,SFN,WAS,0,12,3,1
2022-04-24,2022,BAL,ANA,0,6,7,0
2022-04-24,2022,COL,DET,0,6,2,1
2022-04-24,2022,TOR,HOU,0,7,8,0
2022-04-24,2022,CHA,MIN,0,4,6,0
2022-04-24,2022,CLE,NYA,0,2,10,0
2022-04-24,2022,TEX,OAK,0,0,2,0
2022-04-24,2022,KCA,SEA,0,4,5,0
2022-04-24,2022,BOS,TBA,0,2,5,0
2022-04-25,2022,LAN,ARI,0,4,0,1
2022-04-25,2022,SFN,MIL,0,4,2,1
2022-04-25,2022,COL,PHI,0,2,8,0
2022-04-25,2022,NYN,SLN,0,5,2,1
2022-04-25,2022,CLE,ANA,0,0,3,0
2022-04-25,2022,HOU,TEX,0,2,6,0
2022-04-25,2022,BOS,TOR,0,2,6,0
2022-04-26,2022,LAN,ARI,0,3,5,0
2022-04-26,2022,CHN,ATL,0,1,3,0
2022-04-26,2022,SDN,CIN,0,9,6,1
2022-04-26,2022,COL,PHI,0,3,10,0
2022-04-26,2022,MIL,PIT,0,12,8,1
2022-04-26,2022,OAK,SFN,0,2,8,0
2022-04-26,2022,NYN,SLN,0,3,0,1
2022-04-26,2022,MIA,WAS,0,5,2,1
2022-04-26,2022,CLE,ANA,0,1,4,0
2022-04-26,2022,KCA,CHA,0,6,0,1
2022-04-26,2022,DET,MIN,0,4,5,0
2022-04-26,2022,BAL,NYA,0,8,12,0
2022-04-26,2022,SEA,TBA,0,8,4,1
2022-04-26,2022,HOU,TEX,0,5,1,1
2022-04-26,2022,BOS,TOR,0,5,6,0
2022-04-27,2022,LAN,ARI,0,1,3,0
2022-04-27,2022,CHN,ATL,0,6,3,1
2022-04-27,2022,SDN,CIN,0,8,5,1
2022-04-27,2022,COL,PHI,0,3,7,0
2022-04-27,2022,MIL,PIT,0,3,1,1
2022-04-27,2022,OAK,SFN,0,1,0,1
2022-04-27,2022,NYN,SLN,0,5,10,0
2022-04-27,2022,MIA,WAS,0,2,1,1
2022-04-27,2022,CLE,ANA,0,5,9,0
2022-04-27,2022,KCA,CHA,0,3,7,0
2022-04-27,2022,DET,MIN,0,0,5,0
2022-04-27,2022,BAL,NYA,0,2,5,0
2022-04-27,2022,SEA,TBA,0,2,3,0
2022-04-27,2022,HOU,TEX,0,4,3,1
2022-04-27,2022,BOS,TOR,0,7,1,1
2022-04-28,2022,CHN,ATL,0,1,5,0
2022-04-28,2022,SDN,CIN,0,7,5,1
2022-04-28,2022,COL,PHI,0,1,7,0
2022-04-28,2022,MIL,PIT,0,3,2,1
2022-04-28,2022,ARI,SLN,0,3,8,0
2022-04-28,2022,MIA,WAS,0,3,2,1
2022-04-28,2022,CLE,ANA,0,1,4,0
2022-04-28,2022,KCA,CHA,0,5,2,1
2022-04-28,2022,DET,MIN,0,1,7,0
2022-04-28,2022,BAL,NYA,0,5,10,0
2022-04-28,2022,SEA,TBA,0,1,2,0
2022-04-28,2022,HOU,TEX,0,3,2,1
2022-04-28,2022,BOS,TOR,0,0,1,0
2022-04-29,2022,CIN,COL,0,4,10,0
2022-04-29,2022,DET,LAN,0,1,5,0
2022-04-29,2022,SEA,MIA,0,6,8,0
2022-04-29,2022,CHN,MIL,0,1,11,0
2022-04-29,2022,PHI,NYN,0,0,3,0
2022-04-29,2022,SDN,PIT,0,7,3,1
2022-04-29,2022,WAS,SFN,0,14,4,1
2022-04-29,2022,ARI,SLN,0,6,2,1
2022-04-29,2022,BOS,BAL,0,3,1,1
2022-04-29,2022,ANA,CHA,0,5,1,1
2022-04-29,2022,NYA,KCA,0,12,2,1
2022-04-29,2022,CLE,OAK,0,9,8,1
2022-04-29,2022,MIN,TBA,0,1,6,0
2022-04-29,2022,ATL,TEX,0,6,3,1
2022-04-29,2022,HOU,TOR,0,11,7,1
2022-04-30,2022,CIN,COL,0,3,4,0
2022-04-30,2022,DET,LAN,0,5,1,1
2022-04-30,2022,SEA,MIA,0,1,3,0
2022-04-30,2022,CHN,MIL,0,1,9,0
2022-04-30,2022,PHI,NYN,0,4,1,1
2022-04-30,2022,SDN,PIT,0,6,7,0
2022-04-30,2022,WAS,SFN,0,3,9,0
2022-04-30,2022,ARI,SLN,0,2,0,1
2022-04-30,2022,BOS,BAL,0,1,2,0
2022-04-30,2022,ANA,CHA,0,0,4,0
2022-04-30,2022,NYA,KCA,0,3,0,1
2022-04-30,2022,CLE,OAK,0,3,1,1
2022-04-30,2022,MIN,TBA,0,9,1,1
2022-04-30,2022,ATL,TEX,0,1,3,0
2022-04-30,2022,HOU,TOR,0,1,2,0
2022-05-01,2022,CIN,COL,0,1,10,0
2022-05-01,2022,DET,LAN,0,3,6,0
2022-05-01,2022,SEA,MIA,0,7,3,1
2022-05-01,2022,CHN,MIL,0,2,0,1
2022-05-01,2022,PHI,NYN,0,6,10,0
2022-05-01,2022,SDN,PIT,0,5,2,1
2022-05-01,2022,WAS,SFN,0,11,5,1
2022-05-01,2022,ARI,SLN,0,5,7,0
2022-05-01,2022,BOS,BAL,0,5,9,0
2022-05-01,2022,ANA,CHA,0,6,5,1
2022-05-01,2022,NYA,KCA,0,6,4,1
2022-05-01,2022,CLE,OAK,0,7,3,1
2022-05-01,2022,MIN,TBA,0,9,3,1
2022-05-01,2022,ATL,TEX,0,3,7,0
2022-05-01,2022,HOU,TOR,0,2,3,0
2022-05-02,2022,ARI,MIA,0,5,4,1
2022-05-02,2022,ATL,NYN,0,5,2,1
2022-05-02,2022,KCA,SLN,0,0,1,0
2022-05-02,2022,MIN,BAL,0,2,1,1
2022-05-02,2022,ANA,CHA,0,0,3,0
2022-05-02,2022,SEA,HOU,0,0,3,0
2022-05-02,2022,TBA,OAK,0,6,1,1
2022-05-02,2022,NYA,TOR,0,3,2,1
2022-05-03,2022,CHA,CHN,0,3,1,1
2022-05-03,2022,WAS,COL,0,10,2,1
2022-05-03,2022,SFN,LAN,0,1,3,0
2022-05-03,2022,ARI,MIA,0,5,4,1
2022-05-03,2022,CIN,MIL,0,3,6,0
2022-05-03,2022,ATL,NYN,0,4,5,0
2022-05-03,2022,ATL,NYN,0,0,3,0
2022-05-03,2022,TEX,PHI,0,6,4,1
2022-05-03,2022,MIN,BAL,0,7,2,1
2022-05-03,2022,ANA,BOS,0,0,4,0
2022-05-03,2022,SEA,HOU,0,0,4,0
2022-05-03,2022,SLN,KCA,0,1,7,0
2022-05-03,2022,TBA,OAK,0,10,7,1
2022-05-03,2022,NYA,TOR,0,9,1,1
2022-05-04,2022,CHA,CHN,0,4,3,1
2022-05-04,2022,WAS,COL,0,2,5,0
2022-05-04,2022,SFN,LAN,0,1,9,0
2022-05-04,2022,ARI,MIA,0,8,7,1
2022-05-04,2022,CIN,MIL,0,4,18,0
2022-05-04,2022,ATL,NYN,0,9,2,1
2022-05-04,2022,TEX,PHI,0,2,1,1
2022-05-04,2022,MIN,BAL,0,4,9,0
2022-05-04,2022,ANA,BOS,0,10,5,1
2022-05-04,2022,SDN,CLE,0,5,4,1
2022-05-04,2022,SDN,CLE,0,5,6,0
2022-05-04,2022,PIT,DET,0,2,3,0
2022-05-04,2022,PIT,DET,0,7,2,1
2022-05-04,2022,SEA,HOU,0,2,7,0
2022-05-04,2022,SLN,KCA,0,10,0,1
2022-05-04,2022,TBA,OAK,0,3,0,1
2022-05-04,2022,NYA,TOR,0,1,2,0
2022-05-05,2022,WAS,COL,0,7,9,0
2022-05-05,2022,CIN,MIL,0,5,10,0
2022-05-05,2022,NYN,PHI,0,8,7,1
2022-05-05,2022,MIA,SDN,0,1,2,0
2022-05-05,2022,SLN,SFN,0,7,1,1
2022-05-05,2022,MIN,BAL,0,3,5,0
2022-05-05,2022,ANA,BOS,0,8,0,1
2022-05-05,2022,TOR,CLE,0,5,6,0
2022-05-05,2022,DET,HOU,0,2,3,0
2022-05-05,2022,TBA,SEA,0,4,3,1
2022-05-06,2022,COL,ARI,0,1,4,0
2022-05-06,2022,MIL,ATL,0,6,3,1
2022-05-06,2022,MIA,SDN,0,2,3,0
2022-05-06,2022,SLN,SFN,0,3,2,1
2022-05-06,2022,WAS,ANA,0,0,3,0
2022-05-06,2022,CHA,BOS,0,4,2,1
2022-05-06,2022,DET,HOU,0,2,3,0
2022-05-06,2022,OAK,MIN,0,1,2,0
2022-05-06,2022,TBA,SEA,0,8,7,1
2022-05-07,2022,COL,ARI,0,4,1,1
2022-05-07,2022,MIL,ATL,0,2,3,0
2022-05-07,2022,LAN,CHN,0,7,0,1
2022-05-07,2022,LAN,CHN,0,6,2,1
2022-05-07,2022,PIT,CIN,0,2,9,0
2022-05-07,2022,PIT,CIN,0,8,5,1
2022-05-07,2022,MIA,SDN,0,8,0,1
2022-05-07,2022,SLN,SFN,0,7,13,0
2022-05-07,2022,WAS,ANA,0,7,3,1
2022-05-07,2022,CHA,BOS,0,3,1,1
2022-05-07,2022,TOR,CLE,0,8,3,1
2022-05-07,2022,TOR,CLE,0,2,8,0
2022-05-07,2022,DET,HOU,0,2,3,0
2022-05-07,2022,OAK,MIN,0,0,1,0
2022-05-07,2022,TBA,SEA,0,8,2,1
2022-05-08,2022,COL,ARI,0,0,4,0
2022-05-08,2022,MIL,ATL,0,2,9,0
2022-05-08,2022,LAN,CHN,0,7,1,1
2022-05-08,2022,PIT,CIN,0,3,7,0
2022-05-08,2022,NYN,PHI,0,2,3,0
2022-05-08,2022,NYN,PHI,0,6,1,1
2022-05-08,2022,MIA,SDN,0,2,3,0
2022-05-08,2022,SLN,SFN,0,3,4,0
2022-05-08,2022,WAS,ANA,0,4,5,0
2022-05-08,2022,KCA,BAL,0,6,4,1
2022-05-08,2022,KCA,BAL,0,2,4,0
2022-05-08,2022,CHA,BOS,0,3,2,1
2022-05-08,2022,TOR,CLE,0,3,4,0
2022-05-08,2022,DET,HOU,0,0,5,0
2022-05-08,2022,OAK,MIN,0,3,4,0
2022-05-08,2022,TEX,NYA,0,1,2,0
2022-05-08,2022,TEX,NYA,0,4,2,1
2022-05-08,2022,TBA,SEA,0,1,2,0
2022-05-09,2022,MIA,ARI,0,3,4,0
2022-05-09,2022,MIL,CIN,0,5,10,0
2022-05-09,2022,LAN,PIT,0,1,5,0
2022-05-09,2022,CHN,SDN,0,6,0,1
2022-05-09,2022,COL,SFN,0,5,8,0
2022-05-09,2022,TBA,ANA,0,3,11,0
2022-05-09,2022,KCA,BAL,0,1,6,0
2022-05-09,2022,CLE,CHA,0,12,9,1
2022-05-09,2022,OAK,DET,0,2,0,1
2022-05-09,2022,TEX,NYA,0,0,1,0
2022-05-09,2022,PHI,SEA,0,9,0,1
2022-05-10,2022,MIA,ARI,0,3,9,0
2022-05-10,2022,BOS,ATL,0,9,4,1
2022-05-10,2022,MIL,CIN,0,5,4,1
2022-05-10,2022,LAN,PIT,0,11,1,1
2022-05-10,2022,CHN,SDN,0,4,5,0
2022-05-10,2022,COL,SFN,0,2,9,0
2022-05-10,2022,BAL,SLN,0,5,3,1
2022-05-10,2022,NYN,WAS,0,4,2,1
2022-05-10,2022,TBA,ANA,0,0,12,0
2022-05-10,2022,CLE,CHA,0,1,4,0
2022-05-10,2022,OAK,DET,0,0,6,0
2022-05-10,2022,OAK,DET,0,4,1,1
2022-05-10,2022,HOU,MIN,0,5,0,1
2022-05-10,2022,TOR,NYA,0,5,6,0
2022-05-10,2022,PHI,SEA,0,4,5,0
2022-05-10,2022,KCA,TEX,0,4,6,0
2022-05-11,2022,MIA,ARI,0,11,3,1
2022-05-11,2022,BOS,ATL,0,3,5,0
2022-05-11,2022,MIL,CIN,0,11,14,0
2022-05-11,2022,LAN,PIT,0,3,5,0
2022-05-11,2022,CHN,SDN,0,7,5,1
2022-05-11,2022,COL,SFN,0,1,7,0
2022-05-11,2022,BAL,SLN,0,1,10,0
2022-05-11,2022,NYN,WAS,0,3,8,0
2022-05-11,2022,TBA,ANA,0,4,2,1
2022-05-11,2022,OAK,DET,0,9,0,1
2022-05-11,2022,HOU,MIN,0,11,3,1
2022-05-11,2022,TOR,NYA,0,3,5,0
2022-05-11,2022,PHI,SEA,0,4,2,1
2022-05-11,2022,KCA,TEX,0,8,2,1
2022-05-12,2022,PHI,LAN,0,9,7,1
2022-05-12,2022,CIN,PIT,0,4,0,1
2022-05-12,2022,BAL,SLN,0,3,2,1
2022-05-12,2022,NYN,WAS,0,4,1,1
2022-05-12,2022,NYA,CHA,0,15,7,1
2022-05-12,2022,OAK,DET,0,5,3,1
2022-05-12,2022,HOU,MIN,0,5,0,1
2022-05-12,2022,KCA,TEX,0,1,3,0
2022-05-13,2022,CHN,ARI,0,3,4,0
2022-05-13,2022,SDN,ATL,0,11,6,1
2022-05-13,2022,KCA,COL,0,14,10,1
2022-05-13,2022,PHI,LAN,0,12,10,1
2022-05-13,2022,MIL,MIA,0,2,1,1
2022-05-13,2022,SEA,NYN,0,2,1,1
2022-05-13,2022,CIN,PIT,0,8,2,1
2022-05-13,2022,SFN,SLN,0,8,2,1
2022-05-13,2022,HOU,WAS,0,6,1,1
2022-05-13,2022,NYA,CHA,0,10,4,1
2022-05-13,2022,BAL,DET,0,2,4,0
2022-05-13,2022,CLE,MIN,0,8,12,0
